split,playoffs,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
Summer,0,1,10.15,5,Blue,sup,CoreJJ,Team Liquid,Thresh,Caitlyn,Twisted Fate,Sett,LeBlanc,Galio,2142,1,1,0,8,9,3,0,0,0,0,1,1,0,0,0.2521,0.3361,1920,53.7815,0.0440852,283.7815,235.4062,53,1.4846,18,0.5042,13,121,3.3894,8934,4289,120,0.101859,8275,39,39,0,0,0,1.0924,2501,2222,12,2100,2388,15,401,-166,-3,4171,3359,23,3959,3606,26,212,-247,-3
Summer,0,1,10.15,6,Red,top,Broken Blade,Team SoloMid,Gangplank,Kalista,Azir,Volibear,Ornn,Mordekaiser,2142,0,1,1,1,3,9,0,0,0,0,0,0,0,0,0.084,0.3361,20790,582.3529,0.423689,463.9496,380.9804,17,0.4762,4,0.112,6,31,0.8683,13901,9256,259,0.272423,13608,280,276,4,0,0,7.8431,2985,4401,66,2870,4433,65,115,-32,1,5650,7635,126,4382,6787,102,1268,848,24
Summer,0,1,10.15,7,Red,jng,Spica,Team SoloMid,Lee Sin,Kalista,Azir,Volibear,Ornn,Mordekaiser,2142,0,0,3,3,3,9,0,0,0,0,0,0,0,1,0.084,0.3361,2345,65.6863,0.0477898,624.0336,748.5714,18,0.5042,6,0.1681,12,40,1.1204,9295,4650,130,0.136855,8850,182,13,169,124,9,5.098,2966,3051,61,3367,3842,74,-401,-791,-13,4588,5492,94,5501,5942,113,-913,-450,-19
Summer,0,1,10.15,8,Red,mid,Bjergsen,Team SoloMid,Zoe,Kalista,Azir,Volibear,Ornn,Mordekaiser,2142,0,0,1,1,3,9,0,0,0,0,0,0,0,0,0.084,0.3361,13618,381.4566,0.277528,304.3978,188.5994,17,0.4762,4,0.112,5,37,1.0364,11485,6840,191,0.201313,11525,282,265,17,13,0,7.8992,3286,4688,88,3517,5012,96,-231,-324,-8,5270,7906,151,5474,7935,153,-204,-29,-2
Summer,0,1,10.15,9,Red,bot,Doublelift,Team SoloMid,Xayah,Kalista,Azir,Volibear,Ornn,Mordekaiser,2142,0,1,1,2,3,9,0,0,0,0,0,0,0,0,0.084,0.3361,9626,269.6359,0.196173,209.944,256.9188,16,0.4482,18,0.5042,5,52,1.4566,14776,10131,283,0.298176,14405,367,335,32,28,0,10.2801,3181,3210,82,3178,3174,81,3,36,1,5427,5255,131,5794,5905,145,-367,-650,-14
Summer,0,1,10.15,10,Red,sup,Treatz,Team SoloMid,Rakan,Kalista,Azir,Volibear,Ornn,Mordekaiser,2142,0,1,3,2,3,9,0,0,0,0,0,0,0,0,0.084,0.3361,2690,75.3501,0.0548208,285.014,471.6246,67,1.8768,10,0.2801,24,89,2.493,7745,3100,86,0.0912337,7650,36,32,4,0,0,1.0084,2100,2388,15,2501,2222,12,-401,166,3,3959,3606,26,4171,3359,23,-212,247,3
Summer,0,1,10.14,1,Blue,top,Ruin,Counter Logic Gaming,Ornn,LeBlanc,Azir,Karma,Thresh,Kennen,2202,0,4,4,2,9,14,0,0,0,0,0,0,0,0,0.2452,0.6267,9401,256.158,0.139678,759.7003,1450.7902,15,0.4087,9,0.2452,5,39,1.0627,13373,8605,234,0.243111,13475,283,268,15,4,0,7.7112,3690,5065,93,2918,4012,78,772,1053,15,6127,7532,135,4686,6810,129,1441,722,6
Summer,0,1,10.14,2,Blue,jng,Wiggily,Counter Logic Gaming,Graves,LeBlanc,Azir,Karma,Thresh,Kennen,2202,0,2,1,5,9,14,0,0,0,0,0,0,0,0,0.2452,0.6267,11789,321.2262,0.175158,528.4469,402.0981,13,0.3542,23,0.6267,11,59,1.6076,11830,7062,192,0.19952,11000,240,64,176,116,20,6.5395,2949,3209,59,3447,3429,63,-498,-220,-4,4657,5073,100,5041,5535,104,-384,-462,-4
Summer,0,1,10.14,3,Blue,mid,Pobelter,Counter Logic Gaming,Zoe,LeBlanc,Azir,Karma,Thresh,Kennen,2202,0,1,3,5,9,14,0,0,0,0,0,0,0,1,0.2452,0.6267,22474,612.3706,0.333913,386.812,203.1335,16,0.436,15,0.4087,4,37,1.0082,12902,8134,221,0.229805,12635,317,297,20,12,4,8.6376,3409,4466,88,3127,4432,82,282,34,6,5390,7502,144,5039,7278,141,351,224,3
Summer,0,1,10.14,4,Blue,bot,Stixxay,Counter Logic Gaming,Ezreal,LeBlanc,Azir,Karma,Thresh,Kennen,2202,0,2,1,6,9,14,0,0,0,0,0,0,0,0,0.2452,0.6267,18487,503.733,0.274675,320.436,335.0954,12,0.327,9,0.2452,3,29,0.7902,13814,9046,246,0.25557,11975,295,282,13,13,0,8.0381,3344,3129,91,3195,2880,81,149,249,10,5845,5608,141,4744,4682,120,1101,926,21
